alt,mph
34275,534
24775,520
17075,451
31025,520
40225,520
38250,546
40250,546
24825,539
23725,511
38225,552
39225,520
39200,502
28975,520
24900,458
20525,458
25900,437
36125,513
27525,447
34625,527
26150,504
17400,447
37225,525
30325,520
35175,497
34175,529
40175,511
18900,444
38250,502
37125,513
9700,302
33175,529
16525,442
30500,520
19375,433
24300,483
27250,506
16450,398
21350,465
33175,506
20450,371
23475,506
31125,543
30125,490
41175,516
35225,525
34150,520
27850,513
23825,357
35200,539
34225,527
34175,513
39275,523
23900,493
33175,477
38300,520
35125,529
36200,525
24050,474
35225,534
31100,543
35250,532
33125,520
14825,412
19250,465
36250,488
22625,421
22900,302
22100,495
37275,529
26625,477
36200,513
41200,467
25350,472
21700,477
38300,525
17850,440
24025,506
30000,509
18475,407
29150,479
29025,527
24700,479
34175,536
19700,463
35250,529
25300,352
23500,440
19750,479
24600,463
19800,449
16925,306
36300,513
20700,403
36225,525
27525,497
14375,272
23750,380
17325,481
34225,532
19800,453
31225,525
20750,428
35250,534
30100,304
27975,442
37300,518
22075,463
41175,548
19700,456
39325,534
15900,424
39000,523
37300,509
29050,525
34225,523
20800,315
32875,472
35225,532
20800,325
35175,504
21300,378
22825,477
20650,474
16600,426
33150,525
21775,490
22500,447
23250,472
30050,449
38250,529
32100,543
22450,456
31100,516
25775,493
20750,477
33725,493
29025,523
25000,497
38275,525
38275,523
37175,444
40225,516
21875,490
29900,451
36250,495
38175,520
25475,497
30975,534
20750,474
15475,437
27575,483
33175,529
33175,511
35075,552
29000,525
35125,525
35200,463
36275,516
32075,467
25750,444
26725,488
21175,472
35175,527
8625,306
39225,520
17175,479
31025,453
35100,536
24825,520
10300,343
38200,513
37175,527
20150,467
36475,493
24525,483
21750,520
33950,532
14425,361
25200,486
24325,463
39175,518
24275,509
21725,486
35825,525
30475,504
35150,550
34500,532
24850,421
35075,493
20625,419
21100,463
39175,520
35100,516
36200,523
39175,518
41100,539
13950,470
31050,509
35150,546
20475,495
24800,500
22750,529
21475,477
36200,523
25925,336
35125,525
8600,327
32125,527
32225,527
22750,486
23825,500
35100,534
30325,546
8600,331
23775,527
36150,520
21675,477
29025,523
22700,331
37875,520
41225,532
31000,543
35050,541
22750,465
28600,262
36675,527
20600,338
33100,541
9275,334
23750,536
38150,523
34975,541
23850,302
31700,433
24825,479
12775,318
18500,456
21725,479
28425,382
38200,523
35100,534
23775,456
37200,511
32175,523
37125,523
35025,532
29025,527
19325,322
22650,529
24900,453
39475,513
37300,541
21300,315
20275,451
8100,302
8675,338
35200,451
30600,520
20675,343
29300,532
17425,262
37200,516
38175,520
14275,414
22875,483
18825,306
29250,504
23750,465
37125,506
38125,518
10225,341
23350,527
35050,536
22950,481
28625,529
38100,525
38200,493
16850,299
32900,502
15325,458
39150,495
25125,465
20600,440
23675,327
14200,389
11675,375
36100,525
34075,525
33975,536
11225,364
39075,516
23850,513
28575,500
35075,532
38125,539
32975,523
24800,534
38175,516
36075,502
34100,520
38050,511
18075,426
16200,313
21825,456
10375,368
22975,467
35050,532
31925,527
10000,359
8950,315
16425,435
38975,509
24025,444
20625,373
31375,532
8675,336
37025,523
23700,456
25625,267
17725,380
30275,520
22550,518
21675,470
8500,331
40000,523
24300,405
22150,458
36025,518
28950,520
11925,366
26650,520
33275,543
34925,506
39025,518
21550,451
12675,394
37950,511
22800,453
21000,504
28825,548
20625,513
16275,426
26775,502
38950,523
25250,467
8925,331
36450,525
38975,520
32850,523
37975,523
20250,467
38975,520
33800,513
13850,414
34875,520
34875,523
38350,536
34850,534
27600,486
38950,525
29700,536
22475,458
35875,506
20650,488
37525,523
22800,453
38975,518
35850,509
24325,479
35875,536
39000,516
17225,384
22000,449
36925,513
20825,479
36025,525
35300,523
35900,520
37675,552
35925,536
14575,451
22300,502
30775,525
38650,529
37000,546
39975,529
19800,456
28825,513
32875,516
28400,465
31825,500
20100,364
23000,495
34800,534
14375,424
33975,509
38025,506
31900,534
19575,453
34875,527
21675,465
24800,509
40025,456
11875,396
21525,421
23150,433
27900,483
10025,338
40425,536
12350,366
31050,543
9850,336
38075,509
30900,527
18875,426
36125,511
31025,532
38100,511
27925,493
30000,520
36075,495
28950,449
41175,506
38175,520
17525,430
24075,465
39125,529
39150,529
25250,516
38125,504
29000,511
30025,276
8075,308
30025,532
35750,458
26875,543
9600,336
29025,543
23825,463
34150,520
21875,384
16825,382
31075,536
30025,513
36200,493
17950,311
39400,497
39175,523
32125,550
31100,541
31075,552
18325,479
17075,442
21050,444
24075,483
29475,504
22850,311
24850,447
27850,511
21675,285
41225,532
27925,348
36325,516
35300,525
19800,456
31100,509
17700,444
30900,486
24875,465
38175,520
15850,426
16525,440
22725,479
20775,391
20825,453
26900,477
35075,500
35175,534
24075,437
39875,525
34175,523
18975,430
26125,523
31050,506
21650,474
39150,511
25250,479
36200,511
32900,552
26725,502
22600,481
23825,297
27325,357
31700,527
36175,500
38100,516
36175,523
35450,509
29000,348
14300,384
29075,497
27900,488
19950,486
20025,465
28475,539
12250,387
22800,338
17250,444
27475,495
37175,529
10625,341
34025,447
27425,511
32100,500
39025,516
15725,424
36125,493
14800,433
31625,527
24875,532
11250,382
36150,527
24900,430
17525,483
31025,525
8100,322
36175,513
10400,444
33100,539
30775,539
35950,532
21900,435
35125,488
30100,504
9250,322
22850,331
22825,391
9625,336
36225,467
16300,403
30025,548
12750,401
37175,529
22975,467
41250,529
34200,398
22000,389
11475,343
29050,453
10100,334
15225,410
23825,472
23825,440
34650,527
36150,527
33350,541
10175,334
36425,529
20525,470
37125,467
29050,523
38075,523
10425,378
31075,532
37250,550
19025,430
30075,504
10475,359
28025,546
17525,474
19075,474
30475,467
36175,506
24525,493
29000,509
20650,472
34175,350
20975,435
33150,543
22925,506
31625,513
34100,511
30500,509
33875,534
21900,467
33150,516
30775,513
20000,378
35225,518
38300,529
23600,518
29000,477
36250,506
39250,509
21825,477
25475,465
8075,329
24775,493
12125,373
20900,302
29650,529
31025,534
29150,527
27075,543
35950,518
20275,435
26025,534
37325,525
28525,511
39300,516
18150,486
10500,345
34925,552
28225,529
27075,529
15475,430
39275,518
8275,329
31225,518
20100,424
23650,511
31200,534
36225,518
36225,518
25975,477
22300,444
25750,493
36250,525
34225,527
29100,539
41200,523
36200,511
36225,527
10100,338
31225,550
40275,552
40275,546
23250,490
38250,525
27000,543
40300,543
20550,359
33175,536
38225,523
33250,525
20325,396
30100,516
20775,451
37300,506
27850,479
36300,518
36350,509
8125,315
30875,506
33375,527
38425,539
24500,539
23325,403
31275,520
19150,426
21800,453
16500,470
34350,527
27250,329
21025,306
8100,329
38400,518
19925,433
30500,536
29250,493
24000,479
38250,493
37400,467
27275,272
28250,543
32750,513
35425,525
27250,543
34475,493
24150,490
28775,511
11825,421
28100,486
35450,527
29500,488
38400,523
37400,520
26950,488
35400,520
13100,435
37475,525
32075,490
22275,453
11925,357
36425,518
25500,419
26950,495
33350,506
26875,504
21350,458
31225,500
33425,541
33175,509
36525,523
37375,541
17775,435
20925,285
26700,527
29575,486
36425,529
26250,500
34350,536
38350,513
37450,550
8200,327
21650,430
24800,493
25100,532
33425,500
28300,493
27075,516
33375,552
22125,449
31475,523
9500,322
8200,325
28675,513
37625,527
36425,527
11550,350
21050,453
38400,534
36400,518
38350,511
36450,511
35375,536
37375,527
22550,449
22200,465
36375,511
24800,523
19325,428
37450,548
28750,541
39450,520
14275,440
28475,536
24025,548
10150,336
34450,529
40125,525
18400,449
20975,518
32375,509
28225,509
39350,536
31325,527
24525,366
36425,523
40400,490
26175,355
30800,520
24200,465
21525,437
27525,523
36475,523
36425,511
37375,527
8375,331
18975,412
30350,329
18575,442
33300,532
34400,502
27525,518
35450,523
28925,518
38400,520
23775,467
23875,440
38400,513
21625,430
35400,527
39525,511
28925,529
37450,513
36900,497
33700,527
35450,529
39425,516
22450,433
35400,506
31175,504
36475,506
20700,437
35675,525
36375,527
38400,518
36425,518
36350,520
38400,543
40350,534
33900,529
15050,447
33275,527
38275,486
8300,327
36175,527
22475,493
36325,497
23175,428
23625,479
20475,465
39350,509
26200,495
25500,483
8175,318
38375,539
23750,368
26600,500
36100,502
36450,511
30350,539
35425,523
19150,421
34925,527
21075,426
21975,486
35375,534
26025,479
21775,527
19025,417
18000,456
11200,407
35450,527
37400,523
37350,516
17100,407
36375,513
36375,532
24375,479
17600,382
32800,527
24600,463
28275,548
36350,516
36475,513
36350,516
35300,520
14300,352
11350,387
36350,511
26725,546
35425,546
15600,440
39350,513
35000,532
18250,453
27100,481
10950,371
30550,536
25575,463
8075,283
26975,456
37300,525
9000,343
24050,382
19050,419
40275,506
36425,525
17375,389
25575,433
25750,509
24325,437
25200,412
30275,449
16525,451
23750,463
27125,539
20850,405
25600,502
28175,470
25975,483
23125,483
8575,329
26275,550
36050,511
22025,490
24375,493
38400,511
19525,426
9425,331
29000,493
32275,513
33200,534
35350,529
28200,495
24875,433
26175,536
35375,523
36425,520
28775,497
24175,470
29325,493
8100,327
21050,467
25175,447
21925,483
28675,504
28350,430
38350,511
20100,465
36375,516
11100,371
19200,428
21400,470
28275,518
33325,539
23750,456
20125,449
20050,433
37425,513
22025,474
20900,440
25000,412
29750,543
38450,516
26125,500
39350,511
39425,509
35475,527
35400,523
38400,502
23425,495
31500,536
39425,516
11675,387
39375,518
20650,465
36425,525
9650,336
8250,315
22150,456
31325,527
27175,552
20475,433
28625,490
34300,424
36500,518
40350,511
14450,389
36425,513
30350,481
36375,523
37425,518
24375,458
24375,495
34700,546
29250,513
24450,375
9250,338
22225,465
20775,412
29025,477
36475,500
40375,509
19775,490
26875,318
11250,387
37425,525
18050,410
27700,502
25100,463
35450,518
37475,506
21925,384
25900,509
21400,479
38375,470
35375,520
16250,472
33400,509
19225,463
29925,437
17600,453
18750,435
21475,509
26175,308
22925,315
40400,523
26775,470
11550,371
36450,493
39400,513
29525,527
30300,532
15425,387
38475,525
16925,417
18050,481
13650,426
22625,495
8125,336
25175,449
19750,396
27450,384
25150,306
22125,463
39275,513
36500,511
22650,479
8250,302
21200,470
41425,527
21050,387
38475,511
21025,467
35450,525
14775,440
28400,458
8075,327
27175,315
26300,470
24650,486
29300,511
9950,338
28025,520
32125,523
24850,449
22525,467
23025,380
29675,527
17975,421
33925,529
37400,513
26250,433
28150,486
24625,336
20975,472
24050,299
10075,338
23675,401
29475,520
33350,442
39375,513
35425,534
22675,430
37800,313
23675,490
27150,527
32300,361
21325,401
10325,345
30725,536
14375,414
30125,495
9550,336
37400,552
17625,373
18950,437
20100,426
21100,453
14350,449
9050,334
35875,534
37350,534
41250,529
33375,536
15200,419
13875,403
33100,536
10375,350
30200,536
32825,368
23425,435
36325,520
35275,504
25375,493
25700,421
17925,440
21975,493
19875,366
22875,477
24025,479
29375,391
21200,308
21650,368
26150,470
34325,497
21000,472
24675,477
37375,488
23975,424
26425,513
31250,520
16650,414
24250,403
35375,513
21425,481
21750,479
12375,382
28200,541
26700,493
34325,523
14325,396
28025,502
9375,311
25025,495
29200,493
17800,401
16425,465
8750,325
29200,338
29375,550
28150,523
37400,527
23600,523
20850,331
10750,348
15450,327
33275,513
15025,364
12400,382
22050,481
16800,486
22075,382
11900,433
22075,483
8200,329
20225,463
8100,292
17700,428
22125,456
28100,541
25650,488
10700,341
8675,334
27375,495
28400,506
17000,412
30250,546
13425,456
29750,493
33275,511
27075,483
38375,513
8100,327
35325,428
19800,463
11500,375
16350,442
17925,451
41300,513
29150,477
36325,483
14525,433
13225,398
28150,472
8200,329
22700,366
28125,334
27125,465
28150,486
27175,495
14800,325
22225,442
37325,502
23250,479
37325,513
22650,486
27100,550
30650,516
34275,527
21800,350
24325,417
20825,396
39325,504
25525,447
27625,500
34275,527
35300,523
35275,518
23975,394
23275,506
23650,437
28525,493
35425,511
33300,509
33250,529
31250,518
37350,509
22650,453
37350,541
30200,520
35375,523
36350,520
39350,502
14400,401
37375,520
29150,479
34300,518
25050,493
36325,518
37375,511
38400,513
18500,428
23875,458
37600,516
11250,343
16100,426
39275,513
27150,470
24800,424
36325,511
20300,456
32300,502
36375,509
31125,511
28100,536
8825,320
11725,357
35300,504
32325,536
17750,444
23750,419
37550,502
18675,453
34300,511
24650,463
32275,523
29175,527
22800,453
34225,550
32350,525
26025,520
28650,366
21800,506
28150,497
40325,506
27225,495
17425,449
31200,506
27250,488
27675,486
21500,428
27100,520
9475,338
30575,541
34350,327
19075,444
24375,527
13500,428
8825,327
27100,451
15400,463
40300,500
32250,497
26300,509
23975,474
23900,479
18775,453
27925,511
26950,470
38375,447
22850,447
28100,490
26075,474
29075,493
19650,493
27025,520
20375,366
17450,424
37400,518
24700,442
23900,493
26500,401
37300,543
25800,493
29100,467
37275,509
23850,440
33225,552
26975,520
18550,384
32125,500
22300,435
20125,472
24650,483
21025,350
28350,401
20825,430
19225,504
26950,470
26975,534
25425,504
14525,428
19575,497
25500,488
21775,437
28075,502
28750,493
18000,343
29250,520
38675,453
12150,384
40250,504
23825,493
37225,456
10050,341
16750,444
31075,520
22100,435
24375,483
27975,525
35175,532
29075,516
19475,447
13100,430
12500,366
21800,470
27075,516
18825,414
29050,497
10950,341
26300,442
8100,325
22650,486
25425,447
22675,486
22500,403
22025,490
37300,550
15275,302
24775,470
25175,493
21725,428
34125,477
19475,421
31550,288
23700,493
20775,338
18125,428
29350,430
20600,396
33125,511
25200,451
19650,447
39250,534
19025,430
32000,518
17850,442
22675,453
9300,343
32175,529
24725,520
35250,529
36225,511
17475,401
18975,357
40225,525
24800,490
23700,262
22875,500
22125,504
22550,313
12275,375
30900,518
19100,421
38200,525
14275,361
22550,325
10700,350
36125,527
12500,419
22525,486
28900,279
32500,516
8800,329
37050,527
28825,297
32000,546
38075,525
36100,520
16125,470
37975,518
10475,343
23475,417
16050,433
34000,518
34975,529
10025,384
14550,451
24575,407
34900,518
21950,486
39900,518
32975,536
40975,541
22300,405
19725,391
37075,511
9550,325
35400,419
26975,493
19225,407
19425,412
27175,527
30825,272
21475,493
28700,281
13275,426
22100,474
26825,481
21975,479
39800,525
25100,470
24850,539
11250,345
30625,509
38875,497
37775,520
22950,490
36775,513
36675,525
38725,527
34175,495
23325,490
26650,481
33500,532
17100,419
34600,504
21525,428
40625,543
25975,378
35625,527
13425,463
35500,523
25025,511
33225,518
29125,541
35500,532
27975,552
22425,506
28200,502
35250,534
27375,541
17775,424
11250,424
30225,449
27800,513
20175,470
35125,523
30125,511
29075,497
26575,456
29825,467
30025,483
19800,311
37225,520
23650,465
33300,523
21825,449
15225,338
20050,407
18975,396
32100,525
30150,541
35175,529
9200,331
23000,481
11275,329
23275,410
22275,477
36125,525
17275,430
35100,552
36050,518
17025,394
25750,453
30075,486
14775,338
36175,543
28025,509
34200,532
19050,331
27125,532
38200,527
15450,396
28025,502
29725,488
21900,428
35200,529
40225,525
18900,421
36200,520
38225,516
22925,447
24150,488
21150,345
19875,412
20425,518
31150,525
18175,449
40375,536
28725,477
25125,463
21325,483
24450,523
20125,382
30400,529
27175,318
24975,493
27425,463
36200,536
10350,361
40400,520
37225,518
36200,481
34075,527
8100,320
22200,532
33100,534
33800,451
30175,506
32150,513
36175,534
36250,525
18200,444
24150,456
9025,329
26650,458
22000,483
25950,511
33025,534
32075,506
34200,527
20150,313
28150,467
10300,299
41200,513
23250,382
11275,389
34025,465
21125,447
25025,288
36150,516
33850,470
40325,532
9725,341
25175,463
14475,304
25125,495
37400,527
33100,539
36150,511
20100,382
35100,509
29800,486
33050,513
29100,520
31200,509
26675,536
32875,509
35075,511
36250,525
24300,458
20225,465
40275,513
15975,417
30075,516
31850,518
21150,272
32075,525
21425,440
12025,302
33775,525
33125,502
27025,548
23100,451
8200,320
33725,500
40175,481
32075,534
23200,405
24525,520
17300,276
31025,523
39275,525
26600,502
33125,525
35800,529
23400,481
35100,523
40200,479
33175,523
30575,539
31250,518
8250,329
30175,529
18075,447
24275,497
10075,331
14100,424
17125,440
23100,483
34525,523
35200,539
33100,527
38200,444
34175,518
27725,543
32050,474
38175,536
28175,550
10825,348
39325,525
37850,405
34525,371
17700,315
25050,527
33050,546
37250,527
37175,511
17500,449
27150,509
20150,474
29150,493
31100,525
27650,490
8225,327
11650,366
23175,449
39275,529
14025,412
34200,497
12575,414
12475,380
36250,520
28200,523
21925,414
10025,338
36250,536
40250,479
31150,458
14000,430
10125,350
8225,322
39350,552
34300,506
25525,483
27450,495
29250,506
31150,516
34175,525
34750,532
37275,525
37275,520
34200,506
24350,467
19850,453
20175,440
35300,504
16100,467
18125,449
35200,520
29500,506
27000,472
31225,497
25175,532
21125,474
23825,405
30025,525
14750,430
21100,509
35250,520
8475,315
32275,525
24925,518
36350,527
12950,421
34275,539
37350,532
21975,442
32300,529
24475,506
27450,486
27525,495
24975,490
37275,527
36300,527
32575,523
36375,532
9975,343
11575,389
34325,536
32325,523
18275,472
21975,490
34350,532
40375,532
18625,394
27250,500
35325,523
23200,451
15550,382
34525,520
30275,520
33175,504
16150,419
34400,536
39375,548
35325,532
34350,546
28675,520
34525,552
34450,552
34500,532
32450,525
37375,546
28975,479
27850,497
19175,488
40525,532
24000,412
17650,371
32575,428
24275,449
39575,520
28325,527
35500,465
20425,477
22175,453
24600,470
30575,534
17825,435
29275,518
17950,474
27750,520
15400,389
10375,283
21225,486
34550,511
29850,477
27475,520
33500,516
21175,444
16525,394
22475,368
21275,442
36550,518
21775,430
18150,493
30575,506
32600,500
23300,488
27475,488
23275,407
15950,447
13125,396
33675,523
37525,520
27325,433
30500,518
20650,463
36850,497
10000,288
28475,493
23375,325
29050,483
18800,435
34675,525
36675,525
40825,539
37750,513
24225,410
37650,511
24050,398
12375,350
27225,477
24550,525
32700,536
26325,506
36700,523
9125,325
19850,430
21350,449
22350,483
24450,495
27125,449
36450,525
22425,463
37525,529
20150,495
24975,470
33400,534
17150,405
23850,479
20200,407
12300,391
33725,493
36650,529
23975,419
35475,405
18100,456
31600,511
36775,536
24400,518
23125,449
34750,513
25475,453
24925,486
33100,490
36350,516
33550,536
36750,504
19100,426
24425,315
32350,495
30550,523
18975,449
20300,440
28600,495
25325,481
39625,500
35725,509
25175,470
33450,509
32650,548
31000,529
29325,532
21975,523
16225,465
26100,437
40325,511
34800,490
24650,495
24300,504
32725,384
24600,481
25450,299
23425,456
36850,500
26125,488
8800,327
36750,516
24475,516
30725,552
21400,467
29700,428
17400,424
19225,378
28750,453
24350,435
22000,391
19200,387
32600,470
34725,525
27500,541
20200,453
24300,440
8550,279
18600,458
21475,474
28600,334
40775,465
37900,504
38800,500
19325,467
25200,525
13175,384
27900,502
31725,529
36875,523
32700,525
29875,493
31725,506
19300,458
29575,442
35750,527
23500,525
38950,552
36850,525
35225,534
36775,523
28550,527
9125,290
14000,417
37600,525
32350,500
36800,532
21875,449
33675,520
19175,437
31450,534
35775,502
20575,463
22400,405
15150,419
23450,490
19600,426
36850,532
28450,504
37925,525
39775,509
23900,472
30875,518
36875,500
36875,529
32950,518
36975,539
22675,389
36900,534
37925,518
29575,479
34725,458
40825,541
24475,325
36825,523
36850,534
26525,536
13150,417
36825,552
34800,470
34075,488
29100,458
28375,493
32800,516
22475,341
18950,417
9200,325
24100,502
29625,543
14650,302
19925,327
22425,451
37900,523
30075,509
27450,488
32750,532
35950,543
37950,523
23475,453
23425,520
18175,451
32875,532
18975,426
35925,518
29450,493
22050,449
33850,509
25750,486
40250,546
19900,435
35925,532
25800,509
20950,444
32800,536
28675,495
27575,513
20550,500
36875,532
16975,477
10875,407
10100,331
36925,546
37000,534
37925,509
34875,532
18300,350
20275,497
18100,456
27000,465
21200,481
19400,444
28825,527
25875,504
20300,500
32850,529
24625,509
34775,511
28275,525
21750,465
26175,518
34725,525
26625,543
28825,548
9300,334
21150,472
27100,486
31900,518
26450,497
31875,525
16200,403
19275,449
24575,472
23475,511
36875,520
20475,313
21875,442
36050,525
17225,329
30900,525
33025,546
35425,520
35350,550
22625,444
17775,442
18475,428
36100,504
33975,513
39200,529
34050,536
24750,525
36150,516
23400,470
10125,355
32125,458
21050,391
33425,502
28975,525
41150,525
36100,502
35200,534
38175,516
20125,467
35175,539
21625,467
31325,525
37225,539
18475,329
40225,474
37275,534
21150,456
40300,527
22450,523
26400,504
34300,497
21975,419
39325,527
30025,509
10325,371
35125,490
41325,495
35150,532
19875,453
20700,419
34200,527
27275,479
39375,525
29075,541
9200,338
14650,467
33100,504
19550,518
16775,403
24400,470
25825,456
28975,518
25800,449
28850,444
27125,525
23750,437
41375,502
20550,467
25000,495
37150,534
28950,488
23825,463
21050,474
19500,435
24800,463
23300,472
40050,449
37275,504
24850,472
37375,534
10050,361
35325,550
19800,479
36375,525
10825,331
10175,334
35500,511
21525,477
38075,529
26950,348
27550,465
22250,474
26900,513
37275,534
35250,539
17700,440
10150,361
29025,490
34150,532
29325,532
34350,417
21775,329
21900,421
27850,472
20600,412
23200,477
20400,467
39325,520
32150,513
35200,529
20250,451
27900,520
31950,548
29100,479
25925,295
28825,465
31150,513
36200,520
18875,410
8200,341
11375,352
27400,495
40925,513
36200,504
40500,516
24875,495
15875,444
12325,430
37300,532
38300,532
29000,513
26350,523
16225,421
8075,320
35175,516
21700,348
26150,477
34225,502
27875,511
28350,490
38300,523
18550,447
37250,534
41225,529
24075,467
29800,442
21225,444
39300,532
38225,497
23800,486
36575,520
26375,458
20625,488
12575,382
22300,467
32075,424
10350,357
28975,483
34125,534
30975,456
21475,458
27925,520
18700,430
13150,410
36125,525
29025,534
32125,534
11075,313
18575,343
39175,520
41250,527
29950,539
37250,529
35125,529
22550,511
28525,437
16600,421
23775,382
29000,495
39325,497
11025,384
23325,472
35850,518
29025,470
24800,467
33125,523
39225,456
11175,348
34900,532
33125,520
22675,495
36400,516
28800,493
25800,477
35200,529
21625,458
29025,449
39350,518
20700,449
16950,384
37225,532
11000,375
27225,546
31450,534
24700,449
26075,506
21350,463
18900,495
37175,532
19425,465
36100,523
26850,497
41275,525
21675,493
16375,426
21575,453
29000,495
19625,497
16650,440
26400,511
22025,449
18800,428
23250,520
36225,525
20625,451
26825,513
19650,421
35200,536
25675,486
11150,389
35125,534
26925,506
20775,389
37175,527
10425,361
28250,472
29700,548
21500,442
17525,375
35150,546
24900,477
18425,467
21700,442
35150,527
30900,529
39325,529
38150,536
29050,516
40300,506
41325,513
21750,500
39250,513
28975,536
35075,546
11800,378
34800,527
27850,488
39550,366
26525,523
37200,529
20150,456
29000,502
41275,520
11250,380
35125,534
37200,500
24500,481
36200,523
26425,490
20050,449
22850,453
40225,523
14475,442
9350,327
36200,513
35175,534
27975,536
27150,516
20725,451
20000,437
8425,325
37175,532
40175,548
36125,529
38050,541
25700,449
40075,525
40100,541
19225,490
22325,477
28450,500
20825,398
35475,513
26800,486
30800,534
30775,536
30550,490
25150,520
34925,490
39950,486
34800,529
40875,527
14800,368
22300,483
26325,504
9475,327
26050,483
17450,403
29950,543
23600,465
26925,474
25000,465
25700,470
37925,529
12625,430
30800,509
14100,405
13450,414
29400,543
27125,447
36800,532
32750,465
10225,338
35875,529
24650,467
24900,364
11825,350
23975,490
37825,513
28650,518
33775,430
24200,500
32775,523
22800,481
27150,497
22675,444
13825,426
27275,536
32475,539
33075,373
34875,529
27725,472
23550,493
25300,477
36825,516
27075,509
30775,490
34775,520
35850,500
26600,479
26025,458
30650,529
34825,529
17800,389
33775,500
40200,453
21575,444
37850,513
37600,502
14150,424
28700,525
18850,380
40675,511
31550,518
33800,513
23525,444
29425,465
10875,343
18775,304
24150,449
32525,529
34625,532
21625,506
37625,500
16200,391
10125,366
27275,497
37850,493
31350,490
36600,536
31575,497
26125,453
32975,493
35725,520
14375,433
39625,511
12875,368
36950,511
35775,529
36525,504
18000,401
40650,453
39675,525
20275,453
23425,504
11350,384
39600,529
21575,465
37675,523
19900,470
20075,421
31775,513
13550,437
23425,497
28925,444
9375,338
40600,520
25025,495
36400,516
35500,518
10350,368
28425,490
35525,527
34450,520
18025,403
38725,518
36425,516
13300,401
28400,463
28575,502
12650,384
38450,506
22125,506
32400,520
40475,523
32425,518
19825,477
25325,486
23350,486
21675,447
17100,463
36250,511
38375,529
36300,516
35700,509
23125,453
39375,527
9800,336
23775,463
36200,518
24150,410
25100,433
29575,440
36200,529
27250,472
36100,520
29175,506
26325,479
19100,387
36025,523
36150,504
34175,502
28725,490
10350,336
20325,391
21050,433
36175,516
36175,520
23075,451
31975,502
15325,407
38150,518
30100,504
36100,527
10000,345
18225,442
14000,419
36050,520
38175,534
33000,527
39250,536
39700,403
21900,442
39125,546
34975,548
37000,513
8675,331
37025,529
34950,527
15900,435
32800,497
36825,527
24675,497
34750,486
41000,527
40700,539
21600,447
25625,483
20450,467
29850,486
16275,449
28675,493
38025,527
22150,463
9900,350
18500,433
12750,442
21550,424
25950,509
29675,543
35800,532
40075,536
15825,463
39975,513
28050,465
18625,453
40050,532
18650,453
27600,440
15500,398
25700,483
34650,509
40025,536
28650,474
36850,525
10575,382
29650,506
10775,269
24800,479
22600,447
20675,350
28325,520
12025,350
21925,451
8900,311
34775,518
19675,290
22775,511
26825,467
38050,539
35900,546
32050,534
21550,456
21625,322
26550,516
33750,534
22600,322
24525,490
40075,532
27675,490
17575,396
32700,497
20675,451
16975,396
31725,511
28150,394
28625,412
8950,272
18950,428
22050,474
40000,539
9925,345
40225,447
21575,357
18700,419
20875,453
34650,527
19525,456
19025,373
32700,534
12625,341
14800,444
19200,442
29200,474
10950,350
16125,279
21725,424
17500,371
32750,539
34700,539
27825,500
31625,477
15150,389
28425,523
22475,481
35725,527
9850,269
9275,341
37950,534
16500,412
23525,486
9825,308
18600,405
23000,472
25775,440
24575,504
21050,426
36825,490
29575,483
10150,375
20575,403
36875,536
20175,479
27600,490
37525,456
14425,380
32050,548
40975,488
9475,258
35925,532
34900,525
21000,440
11100,359
22075,477
23725,444
27150,539
18625,276
27600,493
18700,444
38750,534
31750,534
33800,500
31650,500
33675,500
31700,424
31675,527
24650,497
10750,352
28325,529
17050,433
9075,329
18575,426
32350,518
28175,447
28175,543
25675,500
28825,493
27100,511
32825,529
15525,401
8725,325
24625,511
25250,474
11075,341
18150,311
16075,417
9700,334
8125,334
25025,488
21450,451
27100,486
11100,348
40175,525
25275,486
21325,444
40125,543
27875,474
23650,483
31575,543
9250,334
24125,394
23750,497
36025,506
24675,502
40175,513
34000,529
32850,504
24150,465
30975,520
37225,523
21050,435
33950,532
8175,320
9450,331
31975,502
9650,331
22500,449
20800,426
32025,541
8100,313
14525,412
25675,417
31700,532
22825,500
23300,251
38200,509
30125,523
34050,529
24950,447
25875,477
24925,527
20475,437
8700,308
37050,534
36125,518
23850,437
31975,520
21650,447
35100,529
27975,488
35025,520
18875,465
32125,529
13775,407
27925,502
27125,506
18800,403
23550,444
22700,451
9625,331
15250,419
34150,534
22725,465
31250,532
22850,483
40175,529
22500,458
21500,500
22975,456
35225,509
40375,520
17650,437
35150,525
33100,493
37075,546
35150,523
33075,513
31300,532
29550,336
23750,412
31175,504
38250,516
33200,513
32150,527
39275,552
26250,490
24375,493
20975,470
27600,495
34275,523
17700,444
31250,511
20225,481
39275,520
17775,442
40325,520
34025,493
26425,430
23125,458
36175,527
11825,355
15700,325
26950,371
35150,552
19200,447
23525,435
19700,440
23925,440
26150,504
15375,414
22475,456
19225,380
13225,352
34300,523
32175,529
40400,525
23850,453
24150,504
22675,500
22400,433
17000,389
26125,534
25050,493
23050,518
28275,467
25250,486
15775,382
25125,513
17450,304
10175,320
31700,502
11825,315
24350,520
21025,500
11750,401
8150,311
40350,477
28250,509
12875,345
14875,417
9900,299
24125,447
34300,474
26325,532
27100,467
37200,518
21125,470
19000,440
33225,504
10875,285
23275,529
21100,433
9875,292
21750,479
23375,472
26625,490
12450,345
8575,329
19000,426
23200,506
19025,384
23625,444
